timestamp_s,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude_m,pressure_hPa,mag_north,mag_east,mag_down,roll_deg,pitch_deg,yaw_deg,speed_mps,flight_phase
8.3283,-0.81187,0.0608,-9.55042,-0.00025,0.000307,0.003962,50.343,1007.2168,-0.06351,0.16075,0.46942,0.0,-5.0,120.0,12.538,descent
8.3383,-0.74979,0.03427,-9.68509,0.003052,-0.008295,-0.000519,50.193,1007.2347,-0.05442,0.16152,0.47729,0.0,-5.0,120.0,12.462,descent
8.3483,-0.82756,-0.07685,-9.86052,0.002448,-0.003509,0.005921,49.683,1007.2957,-0.05842,0.1642,0.46843,0.0,-5.0,120.0,12.387,descent
8.3584,-0.90385,-0.06212,-9.833,-0.000286,-0.005375,0.004767,49.609,1007.3046,-0.05496,0.16432,0.4809,0.0,-5.0,120.0,12.312,descent
8.3684,-0.77324,-0.04672,-9.69072,-0.000457,-0.003526,-0.002918,49.206,1007.3528,-0.05727,0.1602,0.4645,0.0,-5.0,120.0,12.237,descent
8.3784,-0.86891,0.13115,-9.5777,-0.001257,-0.000794,0.007881,49.042,1007.3724,-0.07394,0.17379,0.46075,0.0,-5.0,120.0,12.162,descent
8.3884,-0.82825,-0.05637,-9.71497,0.002065,-0.008396,0.001043,48.82,1007.3989,-0.06422,0.15357,0.4693,0.0,-5.0,120.0,12.087,descent
8.3984,-0.88659,-0.08128,-9.91046,0.002783,-0.000389,-0.001893,48.209,1007.472,-0.05932,0.1557,0.47089,0.0,-5.0,120.0,12.012,descent
8.4084,-0.80365,-0.06168,-9.93626,0.002409,-0.002701,0.000846,48.119,1007.4827,-0.05654,0.1607,0.4697,0.0,-5.0,120.0,11.937,descent
8.4184,-0.7268,0.04878,-9.67631,0.001635,-0.005187,0.004664,47.769,1007.5246,-0.06289,0.15931,0.46517,0.0,-5.0,120.0,11.862,descent
8.4284,-0.7401,0.05988,-9.58542,0.001117,-0.00421,-0.005111,47.235,1007.5884,-0.06371,0.15606,0.47145,0.0,-5.0,120.0,11.787,descent
8.4384,-0.77648,-0.00461,-9.6041,-0.001104,-0.002582,0.001133,47.311,1007.5794,-0.05947,0.16119,0.46173,0.0,-5.0,120.0,11.712,descent
8.4484,-0.91412,0.00453,-9.95197,0.005274,-0.000674,-0.000953,46.722,1007.6498,-0.05052,0.16758,0.4694,0.0,-5.0,120.0,11.637,descent
8.4585,-0.87095,-0.09132,-9.87051,-0.000789,-0.002418,0.006698,46.532,1007.6725,-0.06524,0.15369,0.47064,0.0,-5.0,120.0,11.562,descent
8.4685,-0.86901,3e-05,-9.80266,0.00331,-0.005375,0.001407,46.195,1007.7128,-0.05141,0.16138,0.47973,0.0,-5.0,120.0,11.486,descent
8.4785,-0.76494,0.09689,-9.60556,0.002279,0.001467,0.003971,46.025,1007.7331,-0.06164,0.15973,0.47569,0.0,-5.0,120.0,11.411,descent
8.4885,-0.74853,-0.02692,-9.70848,-0.001471,0.000317,-0.001515,45.768,1007.7639,-0.05727,0.1578,0.47782,0.0,-5.0,120.0,11.336,descent
8.4985,-0.94101,0.03325,-9.82956,-0.004969,0.002607,0.00418,45.281,1007.8222,-0.06482,0.15268,0.48208,0.0,-5.0,120.0,11.261,descent
8.5085,-0.92421,-0.12289,-9.86538,-0.003655,-0.005115,0.004254,45.114,1007.8421,-0.06193,0.16062,0.46779,0.0,-5.0,120.0,11.186,descent
8.5185,-0.83532,-0.05174,-9.75442,-0.000579,-0.004349,0.004403,44.86,1007.8725,-0.06466,0.15455,0.46921,0.0,-5.0,120.0,11.111,descent
8.5285,-0.68582,-0.02609,-9.60382,0.001521,-0.002493,-0.00011,44.617,1007.9015,-0.05773,0.16475,0.47295,0.0,-5.0,120.0,11.036,descent
8.5385,-0.77037,0.08291,-9.60133,0.008216,0.001501,-0.000718,44.271,1007.943,-0.05645,0.17013,0.46516,0.0,-5.0,120.0,10.961,descent
8.5485,-0.83947,-0.08263,-9.81692,0.000602,-0.000725,-0.002949,43.963,1007.9798,-0.05897,0.16129,0.47975,0.0,-5.0,120.0,10.886,descent
8.5586,-0.89786,-0.04271,-9.87505,0.001845,0.004515,0.001461,43.458,1008.0402,-0.05065,0.15899,0.46197,0.0,-5.0,120.0,10.811,descent
8.5686,-0.8706,-0.07675,-9.81863,0.000161,-0.002359,0.00482,43.337,1008.0546,-0.05708,0.15606,0.47442,0.0,-5.0,120.0,10.736,descent
8.5786,-0.72419,0.0452,-9.57503,-0.002548,0.000999,0.006627,42.991,1008.0961,-0.06297,0.15972,0.4679,0.0,-5.0,120.0,10.661,descent
8.5886,-0.8322,0.03748,-9.65034,0.00427,-0.001052,-0.001303,42.567,1008.1468,-0.06281,0.15959,0.47897,0.0,-5.0,120.0,10.586,descent
8.5986,-0.76909,-0.00551,-9.83342,-0.002832,-0.001513,-0.001071,42.587,1008.1445,-0.06803,0.16245,0.46563,0.0,-5.0,120.0,10.511,descent
8.6086,-0.87997,-0.0265,-9.83013,0.001075,0.000115,-0.000673,42.079,1008.2052,-0.05499,0.16219,0.46735,0.0,-5.0,120.0,10.435,descent
8.6186,-0.84874,0.03569,-9.78682,-0.001587,-0.000369,-2e-06,41.523,1008.2717,-0.05325,0.15503,0.469,0.0,-5.0,120.0,10.36,descent
8.6286,-0.82516,0.01076,-9.64111,0.003384,-0.001834,0.004265,41.35,1008.2924,-0.04933,0.151,0.46207,0.0,-5.0,120.0,10.285,descent
8.6386,-0.72566,0.03007,-9.64357,0.002525,-0.000452,0.002215,40.996,1008.3348,-0.05591,0.16383,0.47714,0.0,-5.0,120.0,10.21,descent
8.6486,-0.7777,-0.02968,-9.89765,0.006558,-0.005216,0.002334,40.802,1008.358,-0.06215,0.16435,0.47122,0.0,-5.0,120.0,10.135,descent
8.6587,-0.85417,-0.1007,-9.8911,-0.001065,-0.002761,0.000957,40.817,1008.3562,-0.0613,0.1499,0.47698,0.0,-5.0,120.0,10.06,descent
8.6687,-0.81361,-0.02241,-9.7578,-0.001595,0.003647,0.001486,39.979,1008.4564,-0.05836,0.16656,0.47078,0.0,-5.0,120.0,9.985,descent
8.6787,-0.83958,-0.024,-9.64368,0.005825,-0.002375,-0.003702,39.997,1008.4543,-0.05929,0.15828,0.4649,0.0,-5.0,120.0,9.91,descent
8.6887,-0.86553,0.06185,-9.64538,0.002695,-0.001439,0.002315,39.569,1008.5055,-0.06103,0.16635,0.47707,0.0,-5.0,120.0,9.835,descent
8.6987,-0.92616,-0.05551,-9.79158,0.006906,0.003175,-0.001051,39.53,1008.5102,-0.05971,0.16575,0.47394,0.0,-5.0,120.0,9.76,descent
8.7087,-0.94354,-0.03264,-9.83372,0.001209,-0.002917,-0.003385,39.141,1008.5567,-0.05896,0.15591,0.46837,0.0,-5.0,120.0,9.685,descent
8.7187,-0.82945,-0.04505,-9.73991,-0.003966,0.001878,0.001373,38.574,1008.6247,-0.0723,0.16567,0.47279,0.0,-5.0,120.0,9.61,descent
8.7287,-0.7844,0.0684,-9.55629,0.001866,-0.002934,7.4e-05,38.501,1008.6333,-0.05301,0.16001,0.47738,0.0,-5.0,120.0,9.535,descent
8.7387,-0.79281,0.02748,-9.53482,0.006245,0.00289,-0.001065,38.467,1008.6375,-0.06041,0.15939,0.4592,0.0,-5.0,120.0,9.459,descent
8.7487,-0.84772,-0.09842,-9.81044,-0.002191,0.003231,0.002978,38.18,1008.6718,-0.06512,0.16827,0.46099,0.0,-5.0,120.0,9.384,descent
8.7588,-0.87003,-0.09208,-9.90772,-0.000243,-0.004903,-0.0025,37.471,1008.7567,-0.05942,0.16634,0.47148,0.0,-5.0,120.0,9.309,descent
8.7688,-0.77976,-0.09198,-9.76551,0.003446,-0.00111,-0.001324,37.377,1008.7679,-0.06266,0.15664,0.47243,0.0,-5.0,120.0,9.234,descent
8.7788,-0.79486,-0.0012,-9.62832,-0.001881,-0.003354,0.004569,36.973,1008.8162,-0.05521,0.16311,0.46694,0.0,-5.0,120.0,9.159,descent
8.7888,-0.89294,-0.03672,-9.68553,-0.000918,0.000753,0.004185,36.968,1008.8168,-0.06382,0.16851,0.47796,0.0,-5.0,120.0,9.084,descent
8.7988,-0.87483,-0.01933,-9.76567,0.001163,-0.002596,-0.000603,35.982,1008.9349,-0.05965,0.15698,0.46462,0.0,-5.0,120.0,9.009,descent
8.8088,-0.85969,-0.13323,-9.8463,0.002786,-0.003406,0.001096,35.857,1008.9498,-0.05625,0.16146,0.47131,0.0,-5.0,120.0,8.934,descent
8.8188,-0.81416,-0.051,-9.82379,0.004225,-0.000128,-0.00034,35.797,1008.9571,-0.05371,0.16622,0.46718,0.0,-5.0,120.0,8.859,descent
8.8288,-0.86976,-0.04103,-9.6175,0.005725,-0.004388,-0.000539,35.343,1009.0114,-0.06266,0.16047,0.4636,0.0,-5.0,120.0,8.784,descent
8.8388,-0.75503,0.00332,-9.52536,-0.002183,0.002571,0.00541,35.073,1009.0437,-0.06198,0.15592,0.46545,0.0,-5.0,120.0,8.709,descent
8.8488,-0.86181,-0.04114,-9.90497,0.008226,-0.002971,0.001427,34.741,1009.0835,-0.06134,0.15874,0.46999,0.0,-5.0,120.0,8.634,descent
8.8589,-0.88145,-0.02079,-9.87653,0.003457,-0.002242,0.001921,34.498,1009.1126,-0.05498,0.16214,0.46921,0.0,-5.0,120.0,8.559,descent
8.8689,-0.84933,-0.02564,-9.75045,0.001175,-0.003887,0.003525,34.358,1009.1293,-0.05108,0.15751,0.47333,0.0,-5.0,120.0,8.483,descent
8.8789,-0.89096,0.06573,-9.67663,-0.001606,-0.001216,-0.000631,33.82,1009.1938,-0.06242,0.16417,0.46534,0.0,-5.0,120.0,8.408,descent
8.8889,-0.81114,-0.00753,-9.60578,0.0039,-0.00772,0.004372,33.542,1009.2271,-0.05882,0.15583,0.47186,0.0,-5.0,120.0,8.333,descent
8.8989,-0.73347,-0.03482,-9.8451,0.000658,-0.006628,0.005589,33.38,1009.2464,-0.06524,0.15544,0.47008,0.0,-5.0,120.0,8.258,descent
8.9089,-0.83449,-0.1187,-9.83354,0.001074,-0.005007,-0.000161,33.295,1009.2566,-0.06694,0.15687,0.47476,0.0,-5.0,120.0,8.183,descent
8.9189,-0.83026,-0.06078,-9.70775,0.004383,-0.001226,-0.0006,32.664,1009.3322,-0.05858,0.15397,0.47664,0.0,-5.0,120.0,8.108,descent
8.9289,-0.71072,0.01223,-9.58772,0.004887,0.003651,0.00591,32.172,1009.3911,-0.06158,0.16303,0.46753,0.0,-5.0,120.0,8.033,descent
8.9389,-0.71814,0.09403,-9.68499,0.000851,-0.00447,0.000673,32.098,1009.4,-0.05523,0.15608,0.45692,0.0,-5.0,120.0,7.958,descent
8.9489,-0.93988,-0.09139,-9.85202,0.001896,-0.00547,-0.002385,31.692,1009.4486,-0.06558,0.15775,0.46701,0.0,-5.0,120.0,7.883,descent
8.959,-0.84652,-0.11097,-9.90825,-0.000318,0.000212,0.000799,31.689,1009.449,-0.06576,0.16028,0.46712,0.0,-5.0,120.0,7.808,descent
8.969,-0.90307,-0.02598,-9.6736,-0.001236,-0.002606,-0.002656,31.012,1009.53,-0.06394,0.15828,0.46797,0.0,-5.0,120.0,7.733,descent
8.979,-0.80731,-0.05917,-9.63871,0.002825,-0.006301,0.000229,30.975,1009.5345,-0.06391,0.16223,0.46239,0.0,-5.0,120.0,7.658,descent
8.989,-0.76174,0.03134,-9.6389,0.004701,-0.003193,-0.000556,30.836,1009.5511,-0.0508,0.15706,0.46943,0.0,-5.0,120.0,7.583,descent
8.999,-0.80622,-0.04314,-9.78644,0.003663,-0.003898,0.002536,30.329,1009.6118,-0.06608,0.15558,0.46674,0.0,-5.0,120.0,7.508,descent
9.009,-0.8345,-0.01382,-9.85373,0.00264,-0.000961,0.002117,30.091,1009.6404,-0.05762,0.1535,0.46605,0.0,-5.0,120.0,7.432,descent
9.019,-0.89408,0.03167,-9.68129,-0.005187,0.002485,0.001547,29.881,1009.6655,-0.05747,0.16773,0.47105,0.0,-5.0,120.0,7.357,descent
9.029,-0.86427,0.01724,-9.58319,0.000682,-0.000232,0.001091,29.34,1009.7303,-0.06543,0.15857,0.47102,0.0,-5.0,120.0,7.282,descent
9.039,-0.90307,-0.02548,-9.7387,-0.000529,0.001396,-0.002301,29.234,1009.743,-0.04576,0.16779,0.47067,0.0,-5.0,120.0,7.207,descent
9.049,-0.81432,-0.10721,-9.89136,0.001412,-0.000975,0.004525,28.743,1009.8018,-0.05903,0.16132,0.46934,0.0,-5.0,120.0,7.132,descent
9.0591,-0.8846,-0.10519,-9.8778,0.001908,-0.003491,0.003235,28.682,1009.8091,-0.05661,0.15531,0.4705,0.0,-5.0,120.0,7.057,descent
9.0691,-0.88919,-0.02048,-9.81299,0.005165,0.000184,0.004698,28.386,1009.8446,-0.06135,0.1584,0.47871,0.0,-5.0,120.0,6.982,descent
9.0791,-0.80464,-0.0461,-9.56019,0.001773,0.002352,0.002,27.925,1009.8999,-0.05237,0.15283,0.46707,0.0,-5.0,120.0,6.907,descent
9.0891,-0.84849,-0.09585,-9.5926,-0.000329,0.000552,0.002421,27.718,1009.9246,-0.06228,0.1567,0.47045,0.0,-5.0,120.0,6.832,descent
9.0991,-0.81011,-0.04036,-9.84458,-0.002259,-0.00154,-0.000422,27.316,1009.9728,-0.06119,0.1583,0.47147,0.0,-5.0,120.0,6.757,descent
9.1091,-0.85337,0.03538,-9.85445,0.006097,-0.004608,-0.003549,27.025,1010.0077,-0.05571,0.16403,0.47606,0.0,-5.0,120.0,6.682,descent
9.1191,-0.97167,0.03606,-9.75462,-0.003316,1.5e-05,0.001744,26.784,1010.0366,-0.055,0.16268,0.46264,0.0,-5.0,120.0,6.607,descent
9.1291,-0.8044,-0.0598,-9.57973,0.005515,-0.005873,-0.000797,26.294,1010.0953,-0.06227,0.16259,0.46778,0.0,-5.0,120.0,6.532,descent
9.1391,-0.77085,0.0679,-9.57825,-0.002022,0.002017,0.005627,26.359,1010.0875,-0.06079,0.15677,0.46508,0.0,-5.0,120.0,6.456,descent
9.1491,-0.91034,-0.03665,-9.76313,0.005258,-0.003591,0.001118,25.81,1010.1533,-0.06318,0.1642,0.47181,0.0,-5.0,120.0,6.381,descent
9.1592,-0.87411,-0.04529,-9.8617,0.003163,-0.004668,0.003908,25.564,1010.1828,-0.06217,0.1617,0.47172,0.0,-5.0,120.0,6.306,descent
9.1692,-0.79181,-0.08011,-9.70844,0.001409,-0.003672,-0.000387,25.075,1010.2414,-0.0687,0.16391,0.4799,0.0,-5.0,120.0,6.231,descent
9.1792,-0.87858,-0.02725,-9.5763,0.001206,0.00036,0.000929,24.838,1010.2698,-0.06113,0.14862,0.46428,0.0,-5.0,120.0,6.156,descent
9.1892,-0.75522,0.0747,-9.56033,0.002657,-0.008909,-0.000679,24.823,1010.2715,-0.05188,0.16734,0.46882,0.0,-5.0,120.0,6.081,descent
9.1992,-0.91934,-0.03826,-9.80118,0.006029,-0.001454,0.001242,24.335,1010.33,-0.058,0.16366,0.46638,0.0,-5.0,120.0,6.006,descent
9.2092,-0.93418,0.00492,-9.97474,0.00627,-0.007864,-0.000568,24.17,1010.3498,-0.06,0.15394,0.47213,0.0,-5.0,120.0,5.931,descent
9.2192,-0.84353,-0.04013,-9.80953,0.001272,-0.003881,0.008491,23.687,1010.4076,-0.06187,0.15782,0.47888,0.0,-5.0,120.0,5.856,descent
9.2292,-0.88025,0.03758,-9.62768,-0.0029,-0.004576,0.002137,23.293,1010.4548,-0.0587,0.16917,0.47085,0.0,-5.0,120.0,5.781,descent
9.2392,-0.87463,-0.02636,-9.64235,0.000315,-0.00165,0.002129,23.382,1010.4442,-0.06002,0.15476,0.47577,0.0,-5.0,120.0,5.706,descent
9.2492,-0.78992,-0.02352,-9.81077,0.003239,-0.002729,-0.00495,22.907,1010.5012,-0.05554,0.16773,0.46635,0.0,-5.0,120.0,5.631,descent
9.2593,-0.86984,-0.05104,-9.88871,0.001719,-0.001983,0.001854,22.633,1010.534,-0.0539,0.15674,0.46914,0.0,-5.0,120.0,5.556,descent
9.2693,-0.86893,-0.0585,-9.86259,0.001461,-0.000662,0.000751,22.221,1010.5835,-0.05791,0.16758,0.4679,0.0,-5.0,120.0,5.48,descent
9.2793,-0.85719,0.01456,-9.52334,-0.00211,-0.000162,0.004685,21.567,1010.6618,-0.05795,0.16354,0.46866,0.0,-5.0,120.0,5.405,descent
9.2893,-0.8333,-0.01285,-9.64196,0.000466,-0.003567,0.000183,21.8,1010.6339,-0.06607,0.15178,0.47603,0.0,-5.0,120.0,5.33,descent
9.2993,-0.86134,-0.05354,-9.80032,0.001991,-0.003674,0.002748,21.177,1010.7086,-0.06151,0.14945,0.47586,0.0,-5.0,120.0,5.255,descent
9.3093,-0.88985,-0.03008,-9.86918,0.003024,-0.002125,0.002391,20.877,1010.7446,-0.06586,0.16002,0.4666,0.0,-5.0,120.0,5.18,descent
9.3193,-0.77755,-0.01245,-9.82119,0.000571,-0.001712,0.001026,20.761,1010.7584,-0.05966,0.15357,0.45925,0.0,-5.0,120.0,5.105,descent
9.3293,-0.81774,0.0465,-9.63774,0.005118,-0.00225,0.005294,20.593,1010.7786,-0.05474,0.15451,0.47009,0.0,-5.0,120.0,5.03,descent
9.3393,-0.73906,0.03099,-9.5954,-0.002751,0.003642,-0.001166,19.821,1010.8712,-0.06176,0.14829,0.46457,0.0,-5.0,120.0,4.955,descent
9.3493,-0.72257,-0.05211,-9.86253,0.001495,-0.004796,0.003799,19.686,1010.8873,-0.05865,0.15479,0.483,0.0,-5.0,120.0,4.88,descent
9.3594,-0.85585,-0.07075,-9.90779,-0.000245,-0.004395,-0.001162,19.771,1010.8771,-0.06276,0.14988,0.46417,0.0,-5.0,120.0,4.805,descent
9.3694,-0.8034,-0.04502,-9.79587,0.004919,-0.004454,0.00312,19.119,1010.9553,-0.05712,0.15857,0.46879,0.0,-5.0,120.0,4.73,descent
9.3794,-0.75868,0.05509,-9.63038,-0.0,0.002681,0.002999,18.86,1010.9864,-0.06327,0.16565,0.47058,0.0,-5.0,120.0,4.655,descent
9.3894,-0.80762,0.02363,-9.60454,0.001252,0.00149,0.005012,18.698,1011.0058,-0.05313,0.16057,0.47345,0.0,-5.0,120.0,4.58,descent
9.3994,-0.79912,0.01893,-9.74213,0.003313,0.003755,-0.000382,18.295,1011.0542,-0.06107,0.15869,0.46006,0.0,-5.0,120.0,4.505,descent
9.4094,-0.81236,-0.1149,-9.88475,-0.00285,-0.000268,-0.001117,17.847,1011.1078,-0.05903,0.15702,0.46713,0.0,-5.0,120.0,4.429,descent
9.4194,-0.84248,0.00653,-9.83372,-0.00156,-0.002078,0.002862,17.937,1011.0971,-0.06536,0.15894,0.47588,0.0,-5.0,120.0,4.354,descent
9.4294,-0.70171,-0.0324,-9.66148,0.002567,-0.003857,-0.001038,17.454,1011.155,-0.05225,0.15398,0.47749,0.0,-5.0,120.0,4.279,descent
9.4394,-0.82728,0.03603,-9.53965,0.002394,-0.003027,0.003397,17.091,1011.1985,-0.05739,0.1595,0.47431,0.0,-5.0,120.0,4.204,descent
9.4494,-0.91769,-0.08158,-9.85472,0.001251,-0.006731,-0.000835,16.65,1011.2514,-0.0526,0.15557,0.46357,0.0,-5.0,120.0,4.129,descent
9.4595,-0.86824,0.02083,-9.89894,0.001284,0.001739,0.003867,16.58,1011.2598,-0.06291,0.16281,0.4632,0.0,-5.0,120.0,4.054,descent
9.4695,-0.88268,0.03711,-9.73126,0.002712,-0.007936,-0.002398,16.114,1011.3157,-0.06086,0.15427,0.46877,0.0,-5.0,120.0,3.979,descent
9.4795,-0.71214,0.03652,-9.61571,-0.001656,-0.007065,-0.002453,15.664,1011.3697,-0.05962,0.16245,0.46517,0.0,-5.0,120.0,3.904,descent
9.4895,-0.79027,0.09273,-9.51916,0.003723,-0.002665,0.003456,15.818,1011.3512,-0.07004,0.16794,0.46728,0.0,-5.0,120.0,3.829,descent
9.4995,-0.87355,-0.04746,-9.76451,-0.001908,-0.002989,0.002817,15.348,1011.4076,-0.0581,0.15891,0.47347,0.0,-5.0,120.0,3.754,descent
9.5095,-0.82769,-0.01344,-9.87131,0.004253,0.000489,0.009277,15.197,1011.4256,-0.06044,0.15597,0.46869,0.0,-5.0,120.0,3.679,descent
9.5195,-0.86915,-0.00985,-9.83447,0.004998,-0.006301,-0.003653,14.694,1011.486,-0.06421,0.15423,0.46681,0.0,-5.0,120.0,3.604,descent
9.5295,-0.83942,0.01631,-9.65979,-0.000188,-0.002147,0.004299,14.635,1011.4931,-0.05926,0.16165,0.46908,0.0,-5.0,120.0,3.529,descent
9.5395,-0.77315,0.03939,-9.54833,-0.004224,-0.002824,0.002286,14.11,1011.5561,-0.0647,0.15403,0.47403,0.0,-5.0,120.0,3.453,descent
9.5495,-0.88371,-0.11613,-9.7338,0.002809,-0.002463,-0.001482,13.796,1011.5937,-0.05392,0.15245,0.46218,0.0,-5.0,120.0,3.378,descent
9.5596,-0.91208,-0.06437,-9.91697,0.003344,0.001148,0.002112,13.597,1011.6176,-0.05864,0.16057,0.46353,0.0,-5.0,120.0,3.303,descent
9.5696,-0.9053,-0.10373,-9.81047,0.002117,-0.006446,0.001495,13.082,1011.6795,-0.06535,0.1574,0.4644,0.0,-5.0,120.0,3.228,descent
9.5796,-0.77212,0.00682,-9.59075,0.000114,-0.003314,0.006897,12.669,1011.729,-0.05358,0.1688,0.47383,0.0,-5.0,120.0,3.153,descent
9.5896,-0.81342,0.09188,-9.62926,-0.000686,-0.00325,-0.000438,12.47,1011.7528,-0.05445,0.15666,0.46985,0.0,-5.0,120.0,3.078,descent
9.5996,-0.91717,-0.02604,-9.83105,-0.002116,-0.002401,0.004455,12.378,1011.7639,-0.05745,0.15988,0.46832,0.0,-5.0,120.0,3.003,descent
9.6096,-0.84109,-0.09134,-9.85043,0.005144,-0.004601,-0.0008,11.93,1011.8177,-0.06733,0.15818,0.47651,0.0,-5.0,120.0,2.928,descent
9.6196,-0.90717,0.02871,-9.82834,0.007778,-0.004114,0.000867,11.575,1011.8603,-0.06344,0.16722,0.47237,0.0,-5.0,120.0,2.853,descent
9.6296,-0.75162,-0.05153,-9.60136,-0.001475,-0.006061,0.002024,11.445,1011.8758,-0.05973,0.16411,0.47437,0.0,-5.0,120.0,2.778,descent
9.6396,-0.72275,-0.03849,-9.53609,0.007084,-0.003139,-0.003681,10.903,1011.9409,-0.06231,0.1706,0.47009,0.0,-5.0,120.0,2.703,descent
9.6496,-0.87458,-0.06078,-9.83564,0.004081,-0.002305,0.007625,10.905,1011.9407,-0.05585,0.15932,0.46454,0.0,-5.0,120.0,2.628,descent
9.6597,-0.92418,-0.13153,-9.84617,0.0003,0.000835,0.00175,10.466,1011.9933,-0.06585,0.16203,0.46891,0.0,-5.0,120.0,2.553,descent
9.6697,-0.811,-0.07429,-9.77937,0.006382,-0.001201,0.003698,10.296,1012.0138,-0.05051,0.16238,0.4735,0.0,-5.0,120.0,2.477,descent
9.6797,-0.80605,-0.02512,-9.69726,0.005257,-0.005045,0.003581,9.972,1012.0526,-0.05541,0.15795,0.46605,0.0,-5.0,120.0,2.402,descent
9.6897,-0.77719,0.00716,-9.67104,0.007289,-0.004397,-0.001637,9.573,1012.1005,-0.05374,0.14969,0.47585,0.0,-5.0,120.0,2.327,descent
9.6997,-0.88856,-0.01201,-9.79952,0.00744,-0.001641,-0.000766,9.264,1012.1376,-0.05955,0.16141,0.47219,0.0,-5.0,120.0,2.252,descent
9.7097,-0.88071,-0.1315,-9.90806,0.003301,-0.004023,0.003382,9.013,1012.1677,-0.06109,0.1665,0.46131,0.0,-5.0,120.0,2.177,descent
9.7197,-0.89134,0.02231,-9.72172,0.008337,-0.001857,0.002741,8.831,1012.1896,-0.05362,0.16209,0.47463,0.0,-5.0,120.0,2.102,descent
9.7297,-0.78221,0.03919,-9.6852,0.000492,-0.003575,-0.002195,8.16,1012.2701,-0.06212,0.15921,0.47053,0.0,-5.0,120.0,2.027,descent
9.7397,-0.76784,0.03189,-9.6205,-0.001268,0.000622,0.001083,8.043,1012.2842,-0.06093,0.15686,0.46735,0.0,-5.0,120.0,1.952,descent
9.7497,-0.87014,-0.03821,-9.72914,0.002726,0.002619,0.005011,8.101,1012.2772,-0.0572,0.16324,0.46756,0.0,-5.0,120.0,1.877,descent
9.7598,-0.83914,-0.09508,-9.96381,0.006074,-0.00577,0.002701,7.375,1012.3643,-0.05437,0.16684,0.47265,0.0,-5.0,120.0,1.802,descent
9.7698,-0.79617,-0.03985,-9.70502,0.003739,-0.004722,0.001599,7.184,1012.3873,-0.06125,0.15224,0.47193,0.0,-5.0,120.0,1.727,descent
9.7798,-0.87531,-0.11399,-9.65922,-0.000774,-0.004607,-0.007919,6.779,1012.4359,-0.06087,0.15735,0.47194,0.0,-5.0,120.0,1.652,descent
9.7898,-0.72568,0.04861,-9.55494,0.004805,-0.005091,0.002696,6.756,1012.4387,-0.06218,0.15657,0.47265,0.0,-5.0,120.0,1.577,descent
9.7998,-0.91487,-0.07726,-9.79171,0.002837,-0.001375,0.004482,6.168,1012.5093,-0.06488,0.16315,0.46601,0.0,-5.0,120.0,1.502,descent
9.8098,-0.91021,-0.15498,-9.87519,0.006091,-0.005135,0.004457,5.997,1012.5298,-0.06883,0.15605,0.46522,0.0,-5.0,120.0,1.426,descent
9.8198,-0.87501,-0.0203,-9.72767,-0.002854,-0.003489,-0.001315,5.515,1012.5876,-0.05952,0.16053,0.46093,0.0,-5.0,120.0,1.351,descent
9.8298,-0.8056,-0.04899,-9.6444,0.005256,-0.000654,0.001916,5.326,1012.6104,-0.05967,0.16334,0.47232,0.0,-5.0,120.0,1.276,descent
9.8398,-0.79927,0.03411,-9.67049,-0.000723,5.7e-05,0.003917,5.119,1012.6352,-0.05261,0.16307,0.46883,0.0,-5.0,120.0,1.201,descent
9.8498,-0.90026,0.04999,-9.71614,0.006857,0.004439,-0.002472,4.612,1012.6961,-0.07432,0.16512,0.47328,0.0,-5.0,120.0,1.126,descent
9.8599,-0.87477,-0.12348,-9.89335,0.002017,0.000277,0.002215,4.604,1012.6971,-0.06062,0.16643,0.47316,0.0,-5.0,120.0,1.051,descent
9.8699,-0.91933,0.02714,-9.76223,0.002845,-0.001216,0.006368,3.959,1012.7745,-0.05379,0.15814,0.47548,0.0,-5.0,120.0,0.976,descent
9.8799,-0.80135,-0.05182,-9.67303,0.0045,-0.002673,-0.000473,3.809,1012.7925,-0.05679,0.16928,0.4593,0.0,-5.0,120.0,0.901,descent
9.8899,-0.65397,0.03371,-9.57451,0.000145,-0.002041,0.001961,3.446,1012.8361,-0.06403,0.16645,0.46224,0.0,-5.0,120.0,0.826,descent
9.8999,-0.81625,-0.03902,-9.79898,0.007368,-0.004893,-0.001991,3.275,1012.8566,-0.06384,0.16056,0.47078,0.0,-5.0,120.0,0.751,descent
9.9099,-0.86758,-0.06782,-9.92312,0.003387,-0.002362,-9e-05,3.225,1012.8627,-0.06061,0.16599,0.47613,0.0,-5.0,120.0,0.676,descent
9.9199,-0.79657,-0.00863,-9.82661,0.001264,-0.002747,-0.005104,2.81,1012.9124,-0.05878,0.16465,0.46941,0.0,-5.0,120.0,0.601,descent
9.9299,-0.77511,-0.0594,-9.70951,-0.005976,-0.002423,-0.000926,2.267,1012.9777,-0.05833,0.1584,0.46283,0.0,-5.0,120.0,0.526,descent
9.9399,-0.66624,0.02226,-9.65624,-0.000571,-0.002547,0.000881,2.297,1012.9741,-0.0604,0.1698,0.46784,0.0,-5.0,120.0,0.45,descent
9.9499,-0.81567,0.03175,-9.68742,0.005372,-0.002836,0.001365,1.43,1013.0783,-0.06098,0.16598,0.47448,0.0,-5.0,120.0,0.375,descent
